2023-12-19T02:04:35+0100,main,77,,99,,0,Neg. Rate - Read:  - Raw: 77 - Pre: 99 ,7,7
2023-12-19T02:05:49+0100,main,9N,9N,99,,0,,9,N
2023-12-19T02:07:03+0100,main,N3,N3,99,,0,,N,3
2023-12-19T02:08:17+0100,main,50,,99,,0,Neg. Rate - Read:  - Raw: 50 - Pre: 99 ,5,0
2023-12-19T02:09:31+0100,main,34,,99,,0,Neg. Rate - Read:  - Raw: 34 - Pre: 99 ,3,4
2023-12-19T02:10:45+0100,main,50,,99,,0,Neg. Rate - Read:  - Raw: 50 - Pre: 99 ,5,0
2023-12-19T02:11:59+0100,main,94,,99,,0,Neg. Rate - Read:  - Raw: 94 - Pre: 99 ,9,4
2023-12-19T02:13:13+0100,main,N9,N9,99,,0,,N,9
2023-12-19T02:14:27+0100,main,99,99,99,0.000000,0,no error,9,9
2023-12-19T02:15:40+0100,main,20,,99,,0,Neg. Rate - Read:  - Raw: 20 - Pre: 99 ,2,0
2023-12-19T02:16:55+0100,main,5N,5N,99,,0,,5,N
2023-12-19T02:18:09+0100,main,N9,N9,99,,0,,N,9
2023-12-19T02:19:23+0100,main,32,,99,,0,Neg. Rate - Read:  - Raw: 32 - Pre: 99 ,3,2
2023-12-19T02:20:37+0100,main,51,,99,,0,Neg. Rate - Read:  - Raw: 51 - Pre: 99 ,5,1
2023-12-19T02:21:50+0100,main,70,,99,,0,Neg. Rate - Read:  - Raw: 70 - Pre: 99 ,7,0
2023-12-19T02:23:04+0100,main,57,,99,,0,Neg. Rate - Read:  - Raw: 57 - Pre: 99 ,5,7
2023-12-19T02:24:18+0100,main,N0,N0,99,,0,,N,0
2023-12-19T02:25:32+0100,main,9N,9N,99,,0,,9,N
2023-12-19T02:26:45+0100,main,35,,99,,0,Neg. Rate - Read:  - Raw: 35 - Pre: 99 ,3,5
2023-12-19T02:27:59+0100,main,89,,99,,0,Neg. Rate - Read:  - Raw: 89 - Pre: 99 ,8,9
2023-12-19T02:29:13+0100,main,7N,7N,99,,0,,7,N
2023-12-19T02:30:28+0100,main,35,,99,,0,Neg. Rate - Read:  - Raw: 35 - Pre: 99 ,3,5
2023-12-19T02:31:41+0100,main,9N,9N,99,,0,,9,N
2023-12-19T02:32:55+0100,main,85,,99,,0,Neg. Rate - Read:  - Raw: 85 - Pre: 99 ,8,5
2023-12-19T02:34:09+0100,main,84,,99,,0,Neg. Rate - Read:  - Raw: 84 - Pre: 99 ,8,4
2023-12-19T02:35:23+0100,main,97,,99,,0,Neg. Rate - Read:  - Raw: 97 - Pre: 99 ,9,7
2023-12-19T02:36:37+0100,main,5N,5N,99,,0,,5,N
2023-12-19T02:37:50+0100,main,55,,99,,0,Neg. Rate - Read:  - Raw: 55 - Pre: 99 ,5,5
2023-12-19T02:39:04+0100,main,55,,99,,0,Neg. Rate - Read:  - Raw: 55 - Pre: 99 ,5,5
2023-12-19T02:40:18+0100,main,N9,N9,99,,0,,N,9
2023-12-19T02:41:32+0100,main,8N,8N,99,,0,,8,N
2023-12-19T02:42:45+0100,main,N9,N9,99,,0,,N,9
2023-12-19T02:43:59+0100,main,97,,99,,0,Neg. Rate - Read:  - Raw: 97 - Pre: 99 ,9,7
2023-12-19T02:45:14+0100,main,59,,99,,0,Neg. Rate - Read:  - Raw: 59 - Pre: 99 ,5,9
2023-12-19T02:46:28+0100,main,20,,99,,0,Neg. Rate - Read:  - Raw: 20 - Pre: 99 ,2,0
2023-12-19T02:47:42+0100,main,N4,N4,99,,0,,N,4
2023-12-19T02:48:56+0100,main,75,,99,,0,Neg. Rate - Read:  - Raw: 75 - Pre: 99 ,7,5
2023-12-19T02:50:10+0100,main,NN,NN,99,,0,,N,N
2023-12-19T02:51:25+0100,main,54,,99,,0,Neg. Rate - Read:  - Raw: 54 - Pre: 99 ,5,4
2023-12-19T02:52:40+0100,main,79,,99,,0,Neg. Rate - Read:  - Raw: 79 - Pre: 99 ,7,9
2023-12-19T02:53:54+0100,main,N9,N9,99,,0,,N,9
2023-12-19T02:55:09+0100,main,89,,99,,0,Neg. Rate - Read:  - Raw: 89 - Pre: 99 ,8,9
2023-12-19T02:56:23+0100,main,95,,99,,0,Neg. Rate - Read:  - Raw: 95 - Pre: 99 ,9,5
2023-12-19T02:57:38+0100,main,57,,99,,0,Neg. Rate - Read:  - Raw: 57 - Pre: 99 ,5,7
2023-12-19T02:58:51+0100,main,65,,99,,0,Neg. Rate - Read:  - Raw: 65 - Pre: 99 ,6,5
2023-12-19T03:00:06+0100,main,N5,N5,99,,0,,N,5
2023-12-19T03:01:19+0100,main,99,99,99,0.000000,0,no error,9,9
2023-12-19T03:02:33+0100,main,95,,99,,0,Neg. Rate - Read:  - Raw: 95 - Pre: 99 ,9,5
2023-12-19T03:03:47+0100,main,NN,NN,99,,0,,N,N
2023-12-19T03:05:01+0100,main,3N,3N,99,,0,,3,N
2023-12-19T03:06:15+0100,main,5N,5N,99,,0,,5,N
2023-12-19T03:07:29+0100,main,NN,NN,99,,0,,N,N
2023-12-19T03:08:43+0100,main,54,,99,,0,Neg. Rate - Read:  - Raw: 54 - Pre: 99 ,5,4
2023-12-19T03:09:57+0100,main,87,,99,,0,Neg. Rate - Read:  - Raw: 87 - Pre: 99 ,8,7
2023-12-19T03:11:11+0100,main,N1,N1,99,,0,,N,1
2023-12-19T03:12:24+0100,main,97,,99,,0,Neg. Rate - Read:  - Raw: 97 - Pre: 99 ,9,7
2023-12-19T03:13:38+0100,main,79,,99,,0,Neg. Rate - Read:  - Raw: 79 - Pre: 99 ,7,9
2023-12-19T03:14:52+0100,main,87,,99,,0,Neg. Rate - Read:  - Raw: 87 - Pre: 99 ,8,7
2023-12-19T03:16:07+0100,main,5N,5N,99,,0,,5,N
2023-12-19T03:17:20+0100,main,99,99,99,0.000000,0,no error,9,9
2023-12-19T03:18:34+0100,main,39,,99,,0,Neg. Rate - Read:  - Raw: 39 - Pre: 99 ,3,9
2023-12-19T03:19:49+0100,main,NN,NN,99,,0,,N,N
2023-12-19T03:21:02+0100,main,17,,99,,0,Neg. Rate - Read:  - Raw: 17 - Pre: 99 ,1,7
2023-12-19T03:22:16+0100,main,35,,99,,0,Neg. Rate - Read:  - Raw: 35 - Pre: 99 ,3,5
2023-12-19T03:23:30+0100,main,9N,9N,99,,0,,9,N
2023-12-19T03:24:44+0100,main,17,,99,,0,Neg. Rate - Read:  - Raw: 17 - Pre: 99 ,1,7
2023-12-19T03:25:58+0100,main,95,,99,,0,Neg. Rate - Read:  - Raw: 95 - Pre: 99 ,9,5
2023-12-19T03:27:11+0100,main,35,,99,,0,Neg. Rate - Read:  - Raw: 35 - Pre: 99 ,3,5
2023-12-19T03:28:25+0100,main,20,,99,,0,Neg. Rate - Read:  - Raw: 20 - Pre: 99 ,2,0
2023-12-19T03:29:40+0100,main,55,,99,,0,Neg. Rate - Read:  - Raw: 55 - Pre: 99 ,5,5
2023-12-19T03:30:54+0100,main,54,,99,,0,Neg. Rate - Read:  - Raw: 54 - Pre: 99 ,5,4
2023-12-19T03:32:08+0100,main,80,,99,,0,Neg. Rate - Read:  - Raw: 80 - Pre: 99 ,8,0
2023-12-19T03:33:22+0100,main,N7,N7,99,,0,,N,7
2023-12-19T03:34:36+0100,main,N2,N2,99,,0,,N,2
2023-12-19T03:35:50+0100,main,49,,99,,0,Neg. Rate - Read:  - Raw: 49 - Pre: 99 ,4,9
2023-12-19T03:37:04+0100,main,99,99,99,0.000000,0,no error,9,9
2023-12-19T03:38:18+0100,main,N2,N2,99,,0,,N,2
2023-12-19T03:39:32+0100,main,77,,99,,0,Neg. Rate - Read:  - Raw: 77 - Pre: 99 ,7,7
2023-12-19T03:40:46+0100,main,1N,1N,99,,0,,1,N
2023-12-19T03:42:00+0100,main,9N,9N,99,,0,,9,N
2023-12-19T03:43:14+0100,main,19,,99,,0,Neg. Rate - Read:  - Raw: 19 - Pre: 99 ,1,9
2023-12-19T03:44:28+0100,main,19,,99,,0,Neg. Rate - Read:  - Raw: 19 - Pre: 99 ,1,9
2023-12-19T03:45:42+0100,main,N0,N0,99,,0,,N,0
2023-12-19T03:46:56+0100,main,92,,99,,0,Neg. Rate - Read:  - Raw: 92 - Pre: 99 ,9,2
2023-12-19T03:48:09+0100,main,89,,99,,0,Neg. Rate - Read:  - Raw: 89 - Pre: 99 ,8,9
2023-12-19T03:49:23+0100,main,77,,99,,0,Neg. Rate - Read:  - Raw: 77 - Pre: 99 ,7,7
2023-12-19T03:50:37+0100,main,N4,N4,99,,0,,N,4
2023-12-19T03:51:51+0100,main,59,,99,,0,Neg. Rate - Read:  - Raw: 59 - Pre: 99 ,5,9
2023-12-19T03:53:06+0100,main,94,,99,,0,Neg. Rate - Read:  - Raw: 94 - Pre: 99 ,9,4
2023-12-19T03:54:19+0100,main,87,,99,,0,Neg. Rate - Read:  - Raw: 87 - Pre: 99 ,8,7
2023-12-19T03:55:33+0100,main,NN,NN,99,,0,,N,N
2023-12-19T03:56:47+0100,main,95,,99,,0,Neg. Rate - Read:  - Raw: 95 - Pre: 99 ,9,5
2023-12-19T03:58:02+0100,main,99,99,99,0.000000,0,no error,9,9
2023-12-19T03:59:16+0100,main,97,,99,,0,Neg. Rate - Read:  - Raw: 97 - Pre: 99 ,9,7
2023-12-19T04:00:30+0100,main,55,,99,,0,Neg. Rate - Read:  - Raw: 55 - Pre: 99 ,5,5
2023-12-19T04:01:44+0100,main,37,,99,,0,Neg. Rate - Read:  - Raw: 37 - Pre: 99 ,3,7
2023-12-19T04:02:58+0100,main,N2,N2,99,,0,,N,2
2023-12-19T04:04:12+0100,main,74,,99,,0,Neg. Rate - Read:  - Raw: 74 - Pre: 99 ,7,4
2023-12-19T04:05:26+0100,main,NN,NN,99,,0,,N,N
2023-12-19T04:06:40+0100,main,74,,99,,0,Neg. Rate - Read:  - Raw: 74 - Pre: 99 ,7,4
2023-12-19T04:07:54+0100,main,8N,8N,99,,0,,8,N
2023-12-19T04:09:09+0100,main,75,,99,,0,Neg. Rate - Read:  - Raw: 75 - Pre: 99 ,7,5
2023-12-19T04:10:23+0100,main,84,,99,,0,Neg. Rate - Read:  - Raw: 84 - Pre: 99 ,8,4
2023-12-19T04:11:36+0100,main,N9,N9,99,,0,,N,9
2023-12-19T04:12:50+0100,main,N4,N4,99,,0,,N,4
2023-12-19T04:14:04+0100,main,N9,N9,99,,0,,N,9
2023-12-19T04:15:18+0100,main,79,,99,,0,Neg. Rate - Read:  - Raw: 79 - Pre: 99 ,7,9
2023-12-19T04:16:32+0100,main,8N,8N,99,,0,,8,N
2023-12-19T04:17:46+0100,main,35,,99,,0,Neg. Rate - Read:  - Raw: 35 - Pre: 99 ,3,5
2023-12-19T04:19:01+0100,main,69,,99,,0,Neg. Rate - Read:  - Raw: 69 - Pre: 99 ,6,9
2023-12-19T04:20:15+0100,main,80,,99,,0,Neg. Rate - Read:  - Raw: 80 - Pre: 99 ,8,0
2023-12-19T04:21:29+0100,main,59,,99,,0,Neg. Rate - Read:  - Raw: 59 - Pre: 99 ,5,9
2023-12-19T04:22:43+0100,main,90,,99,,0,Neg. Rate - Read:  - Raw: 90 - Pre: 99 ,9,0
2023-12-19T04:23:56+0100,main,N0,N0,99,,0,,N,0
2023-12-19T04:25:10+0100,main,59,,99,,0,Neg. Rate - Read:  - Raw: 59 - Pre: 99 ,5,9
2023-12-19T04:26:24+0100,main,7N,7N,99,,0,,7,N
2023-12-19T04:27:38+0100,main,19,,99,,0,Neg. Rate - Read:  - Raw: 19 - Pre: 99 ,1,9
2023-12-19T04:28:52+0100,main,N9,N9,99,,0,,N,9
2023-12-19T04:30:06+0100,main,9N,9N,99,,0,,9,N
2023-12-19T04:31:20+0100,main,N2,N2,99,,0,,N,2
2023-12-19T04:32:34+0100,main,95,,99,,0,Neg. Rate - Read:  - Raw: 95 - Pre: 99 ,9,5
2023-12-19T04:33:48+0100,main,15,,99,,0,Neg. Rate - Read:  - Raw: 15 - Pre: 99 ,1,5
2023-12-19T04:35:02+0100,main,84,,99,,0,Neg. Rate - Read:  - Raw: 84 - Pre: 99 ,8,4
2023-12-19T04:36:16+0100,main,79,,99,,0,Neg. Rate - Read:  - Raw: 79 - Pre: 99 ,7,9
2023-12-19T04:37:30+0100,main,N0,N0,99,,0,,N,0
2023-12-19T04:38:44+0100,main,N9,N9,99,,0,,N,9
2023-12-19T04:39:57+0100,main,80,,99,,0,Neg. Rate - Read:  - Raw: 80 - Pre: 99 ,8,0
2023-12-19T04:41:11+0100,main,9N,9N,99,,0,,9,N
2023-12-19T04:42:25+0100,main,7N,7N,99,,0,,7,N
2023-12-19T04:43:39+0100,main,85,,99,,0,Neg. Rate - Read:  - Raw: 85 - Pre: 99 ,8,5
2023-12-19T04:44:53+0100,main,10,,99,,0,Neg. Rate - Read:  - Raw: 10 - Pre: 99 ,1,0
2023-12-19T04:46:07+0100,main,79,,99,,0,Neg. Rate - Read:  - Raw: 79 - Pre: 99 ,7,9
2023-12-19T04:47:20+0100,main,35,,99,,0,Neg. Rate - Read:  - Raw: 35 - Pre: 99 ,3,5
2023-12-19T04:48:35+0100,main,NN,NN,99,,0,,N,N
2023-12-19T04:49:49+0100,main,80,,99,,0,Neg. Rate - Read:  - Raw: 80 - Pre: 99 ,8,0
2023-12-19T04:51:03+0100,main,N7,N7,99,,0,,N,7
2023-12-19T04:52:17+0100,main,7N,7N,99,,0,,7,N
2023-12-19T04:53:30+0100,main,5N,5N,99,,0,,5,N
2023-12-19T04:54:44+0100,main,5N,5N,99,,0,,5,N
2023-12-19T04:55:59+0100,main,5N,5N,99,,0,,5,N
2023-12-19T04:57:13+0100,main,9N,9N,99,,0,,9,N
2023-12-19T04:58:27+0100,main,79,,99,,0,Neg. Rate - Read:  - Raw: 79 - Pre: 99 ,7,9
2023-12-19T04:59:41+0100,main,N2,N2,99,,0,,N,2
2023-12-19T05:00:55+0100,main,95,,99,,0,Neg. Rate - Read:  - Raw: 95 - Pre: 99 ,9,5
2023-12-19T05:02:09+0100,main,15,,99,,0,Neg. Rate - Read:  - Raw: 15 - Pre: 99 ,1,5
2023-12-19T05:03:23+0100,main,55,,99,,0,Neg. Rate - Read:  - Raw: 55 - Pre: 99 ,5,5
2023-12-19T05:04:37+0100,main,8N,8N,99,,0,,8,N
2023-12-19T05:05:51+0100,main,54,,99,,0,Neg. Rate - Read:  - Raw: 54 - Pre: 99 ,5,4
2023-12-19T05:07:05+0100,main,N2,N2,99,,0,,N,2
2023-12-19T05:08:19+0100,main,20,,99,,0,Neg. Rate - Read:  - Raw: 20 - Pre: 99 ,2,0
2023-12-19T05:09:33+0100,main,N9,N9,99,,0,,N,9
2023-12-19T05:10:47+0100,main,14,,99,,0,Neg. Rate - Read:  - Raw: 14 - Pre: 99 ,1,4
2023-12-19T05:12:01+0100,main,20,,99,,0,Neg. Rate - Read:  - Raw: 20 - Pre: 99 ,2,0
2023-12-19T05:13:15+0100,main,99,99,99,0.000000,0,no error,9,9
2023-12-19T05:14:29+0100,main,99,99,99,0.000000,0,no error,9,9
2023-12-19T05:15:43+0100,main,90,,99,,0,Neg. Rate - Read:  - Raw: 90 - Pre: 99 ,9,0
2023-12-19T05:16:56+0100,main,57,,99,,0,Neg. Rate - Read:  - Raw: 57 - Pre: 99 ,5,7
2023-12-19T05:18:10+0100,main,72,,99,,0,Neg. Rate - Read:  - Raw: 72 - Pre: 99 ,7,2
2023-12-19T05:19:24+0100,main,57,,99,,0,Neg. Rate - Read:  - Raw: 57 - Pre: 99 ,5,7
2023-12-19T05:20:38+0100,main,73,,99,,0,Neg. Rate - Read:  - Raw: 73 - Pre: 99 ,7,3
2023-12-19T05:21:52+0100,main,55,,99,,0,Neg. Rate - Read:  - Raw: 55 - Pre: 99 ,5,5
2023-12-19T05:23:06+0100,main,75,,99,,0,Neg. Rate - Read:  - Raw: 75 - Pre: 99 ,7,5
2023-12-19T05:24:20+0100,main,N9,N9,99,,0,,N,9
2023-12-19T05:25:34+0100,main,97,,99,,0,Neg. Rate - Read:  - Raw: 97 - Pre: 99 ,9,7
2023-12-19T05:26:48+0100,main,15,,99,,0,Neg. Rate - Read:  - Raw: 15 - Pre: 99 ,1,5
2023-12-19T05:28:02+0100,main,N0,N0,99,,0,,N,0
2023-12-19T05:29:16+0100,main,17,,99,,0,Neg. Rate - Read:  - Raw: 17 - Pre: 99 ,1,7
2023-12-19T05:30:30+0100,main,35,,99,,0,Neg. Rate - Read:  - Raw: 35 - Pre: 99 ,3,5
2023-12-19T05:31:44+0100,main,33,,99,,0,Neg. Rate - Read:  - Raw: 33 - Pre: 99 ,3,3
2023-12-19T05:32:57+0100,main,84,,99,,0,Neg. Rate - Read:  - Raw: 84 - Pre: 99 ,8,4
2023-12-19T05:34:11+0100,main,N5,N5,99,,0,,N,5
2023-12-19T05:35:25+0100,main,5N,5N,99,,0,,5,N
2023-12-19T05:36:39+0100,main,8N,8N,99,,0,,8,N
2023-12-19T05:37:53+0100,main,54,,99,,0,Neg. Rate - Read:  - Raw: 54 - Pre: 99 ,5,4
2023-12-19T05:39:08+0100,main,7N,7N,99,,0,,7,N
2023-12-19T05:40:22+0100,main,54,,99,,0,Neg. Rate - Read:  - Raw: 54 - Pre: 99 ,5,4
2023-12-19T05:41:35+0100,main,77,,99,,0,Neg. Rate - Read:  - Raw: 77 - Pre: 99 ,7,7
2023-12-19T05:42:49+0100,main,29,,99,,0,Neg. Rate - Read:  - Raw: 29 - Pre: 99 ,2,9
2023-12-19T05:44:03+0100,main,70,,99,,0,Neg. Rate - Read:  - Raw: 70 - Pre: 99 ,7,0
2023-12-19T05:45:17+0100,main,79,,99,,0,Neg. Rate - Read:  - Raw: 79 - Pre: 99 ,7,9
2023-12-19T05:46:30+0100,main,5N,5N,99,,0,,5,N
2023-12-19T05:47:45+0100,main,N2,N2,99,,0,,N,2
2023-12-19T05:48:59+0100,main,20,,99,,0,Neg. Rate - Read:  - Raw: 20 - Pre: 99 ,2,0
2023-12-19T05:50:13+0100,main,5N,5N,99,,0,,5,N
2023-12-19T05:51:27+0100,main,NN,NN,99,,0,,N,N
2023-12-19T05:52:41+0100,main,99,99,99,0.000000,0,no error,9,9
